created_at,text
2021-12-04 11:55:19,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:55:16,"RT @NCTsmtown: NCT DREAM 엔시티 드림 'Dreaming' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#NCT #Universe h…"
2021-12-04 11:55:11,"RT @NCTsmtown: NCT DREAM 엔시티 드림 'Dreaming' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#NCT #Universe h…"
2021-12-04 11:55:09,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:55:04,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser 

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https…"
2021-12-04 11:54:53,"RT @NCTsmtown: NCT DREAM 'Dreaming'
Track Video Image Teaser #JAEMIN

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#N…"
2021-12-04 11:54:46,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:54:46,"RT @NCTsmtown: NCT The 3rd Album ‘Universe’
Album Details (JEWEL CASE Ver.)

#NCT #Universe 
#NCT_Universe
#NCT127 #NCTDREAM #WayV https://…"
2021-12-04 11:54:45,"RT @NCTsmtown: NCT 2021 YearDream :
Stage 4 - Resonance

〖 NCT The 3rd Album ‘Universe’
 ➫ 2021.12.14 〗

#NCT #Universe 
#NCT_Universe
#NCT…"
2021-12-04 11:54:43,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:54:30,"RT @NCTsmtown: NCT The 3rd Album ‘Universe’

〖 NCT The 3rd Album ‘Universe’
 ➫ 2021.12.14 〗

#NCT #Universe 
#NCT_Universe
#NCT127 #NCTDREA…"
2021-12-04 11:54:20,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:54:12,"RT @WayVTH_ings: [211202] #WayV update on @NCTsmtown’s Facebook

NCT 2021 YearDream :
Stage 4 - Resonance

〖 NCT The 3rd Album ‘Universe’…"
2021-12-04 11:54:10,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #XIAOJUN

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Univer…"
2021-12-04 11:54:08,"RT @WayVTH_ings: [211202] #WayV update on @NCTsmtown’s weibo

WayV 'Miracle'
Track Video Image Teaser #HENDERY

〖 NCT The 3rd Album ‘Univer…"
2021-12-04 11:54:05,"RT @WayVTH_ings: [211202] #WayV update on @NCTsmtown’s Instagram story 

NCT 2021 YearDream :
Stage 4 - Resonance

〖 NCT The 3rd Album ‘Uni…"
2021-12-04 11:54:01,"RT @WayVTH_ings: [211202] #WayV update on @NCTsmtown’s Instagram

NCT 2021 YearDream :
Stage 4 - Resonance

〖 NCT The 3rd Album ‘Universe’…"
2021-12-04 11:53:58,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:53:57,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:53:54,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:53:50,"RT @WayVTH_ings: [211202] #KUN update on @NCTsmtown’s weibo

WayV 'Miracle'
Track Video Image Teaser #KUN

〖 NCT The 3rd Album ‘Universe’
➫…"
2021-12-04 11:53:47,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:53:47,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser 

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https…"
2021-12-04 11:53:46,"RT @NCTsmtown: NCT 2021 YearDream :
Stage 4 - Resonance

〖 NCT The 3rd Album ‘Universe’
 ➫ 2021.12.14 〗

#NCT #Universe 
#NCT_Universe
#NCT…"
2021-12-04 11:53:46,"RT @WayVTH_ings: [211202] #KUN update on @NCTsmtown’s Facebook 

WayV 'Miracle'
Track Video Image Teaser #KUN

〖 NCT The 3rd Album ‘Univers…"
2021-12-04 11:53:41,"RT @WayVTH_ings: [211202] #TEN update on @NCTsmtown’s weibo

WayV 'Miracle'
Track Video Image Teaser #TEN

〖 NCT The 3rd Album ‘Universe’
➫…"
2021-12-04 11:53:39,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:53:35,"RT @WayVTH_ings: [211202] #TEN update on @NCTsmtown’s Facebook 

WayV 'Miracle'
Track Video Image Teaser #TEN

〖 NCT The 3rd Album ‘Univers…"
2021-12-04 11:53:32,"RT @WayVTH_ings: [211202] #XIAOJUN update on @NCTsmtown’s weibo

WayV 'Miracle'
Track Video Image Teaser #XIAOJUN

〖 NCT The 3rd Album ‘Uni…"
2021-12-04 11:53:28,"RT @WayVTH_ings: [211202] #XIAOJUN update on @NCTsmtown’s Facebook 

WayV 'Miracle'
Track Video Image Teaser #XIAOJUN

〖 NCT The 3rd Album…"
2021-12-04 11:53:24,"RT @WayVTH_ings: [211202] #HENDERY update on @NCTsmtown’s weibo

WayV 'Miracle'
Track Video Image Teaser #HENDERY

〖 NCT The 3rd Album ‘Uni…"
2021-12-04 11:53:21,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser 

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https…"
2021-12-04 11:53:21,"RT @WayVTH_ings: [211202] #HENDERY update on @NCTsmtown Facebook 

WayV 'Miracle'
Track Video Image Teaser #HENDERY

〖 NCT The 3rd Album ‘U…"
2021-12-04 11:53:17,"RT @WayVTH_ings: [211202] #YANGYANG update on @NCTsmtown Facebook 

WayV 'Miracle'
Track Video Image Teaser #YANGYANG

〖 NCT The 3rd Album…"
2021-12-04 11:53:12,"RT @WayVTH_ings: [211202] #YANGYANG update on @NCTsmtown’s weibo

WayV 'Miracle'
Track Video Image Teaser #YANGYANG

〖 NCT The 3rd Album ‘U…"
2021-12-04 11:53:07,"RT @NCTsmtown: NCT DREAM 'Dreaming'
Track Video Image Teaser #JENO

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#NCT…"
2021-12-04 11:53:03,"RT @WayVTH_ings: [211202] #YANGYANG update on @WayV_official Instagram story

 'Miracle' #YANGYANG 
#WayV #Miracle #NCT #Universe 

Please…"
2021-12-04 11:53:00,"RT @WayVTH_ings: [211202] #HENDERY update on @WayV_official Instagram story

 'Miracle' #HENDERY 
#WayV #Miracle #NCT #Universe 

Please li…"
2021-12-04 11:52:59,"RT @NCTsmtown: NCT DREAM 'Dreaming'
Track Video Image Teaser #MARK

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#NCT…"
2021-12-04 11:52:56,"RT @WayVTH_ings: [211202] #XIAOJUN update on @WayV_official Instagram story

 'Miracle' #XIAOJUN 
#WayV #Miracle #NCT #Universe 

Please li…"
2021-12-04 11:52:56,"RT @NCTsmtown: NCT DREAM 엔시티 드림 'Dreaming' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#NCT #Universe h…"
2021-12-04 11:52:54,"RT @NCTsmtown: NCT DREAM 'Dreaming'
Track Video Image Teaser

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#NCT #Univ…"
2021-12-04 11:52:52,"RT @WayVTH_ings: [211202] #TEN update on @WayV_official Instagram story

 'Miracle' #TEN 
#WayV #Miracle #NCT #Universe 

Please like &amp; com…"
2021-12-04 11:52:52,"RT @NCTsmtown: NCT 2021 YearDream : 
Stage 1 -  Seeing Myself in a Dream

〖 NCT The 3rd Album ‘Universe’
 ➫ 2021.12.14 〗

#NCT #Universe 
#…"
2021-12-04 11:52:49,"RT @WayVTH_ings: [211202] #KUN update on @WayV_official Instagram story

 'Miracle' #KUN 
#WayV #Miracle #NCT #Universe 

Please like &amp; com…"
2021-12-04 11:52:47,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser 

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https…"
2021-12-04 11:52:46,"RT @NCTsmtown: NCT 2021 YearDream : 
Stage 2 - Surfing in our Dreams

〖 NCT The 3rd Album ‘Universe’
 ➫ 2021.12.14 〗

#NCT #Universe 
#NCT_…"
2021-12-04 11:52:46,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:52:45,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #KUN

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe h…"
2021-12-04 11:52:44,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser 

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https…"
2021-12-04 11:52:44,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:52:41,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #TEN

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe h…"
2021-12-04 11:52:38,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #XIAOJUN

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Univer…"
2021-12-04 11:52:38,"RT @WayVTH_ings: [211202] #WayV update on @WayV_official Instagram story

 'Miracle'
#WayV #Miracle #NCT #Universe 

Please like &amp; comments…"
2021-12-04 11:52:38,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:52:34,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #HENDERY

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Univer…"
2021-12-04 11:52:31,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #YANGYANG

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Unive…"
2021-12-04 11:52:25,"RT @NCTsmtown: NCT DREAM 'Dreaming'
Track Video Image Teaser #JISUNG

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#N…"
2021-12-04 11:52:24,"RT @NCTsmtown: NCT DREAM 'Dreaming'
Track Video Image Teaser #CHENLE

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#N…"
2021-12-04 11:52:14,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:52:07,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:52:05,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:52:03,"RT @NCTsmtown: NCT DREAM 'Dreaming'
Track Video Image Teaser #JAEMIN

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#N…"
2021-12-04 11:52:02,"RT @EVERY_HENDERY: 🎊Congrats 1M for Miracle 🎉

#1MforMiracle 

#WayV_Miracle #NCT #Universe #Miracle #WayV #威神V 
#HENDERY #黄冠亨 #헨드리 https:/…"
2021-12-04 11:51:59,"RT @NCTsmtown: NCT DREAM 'Dreaming'
Track Video Image Teaser #HAECHAN

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#…"
2021-12-04 11:51:55,"RT @NCTsmtown: NCT DREAM 'Dreaming'
Track Video Image Teaser #JENO

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#NCT…"
2021-12-04 11:51:54,"RT @NCTsmtown: NCT DREAM 'Dreaming'
Track Video Image Teaser #JENO

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#NCT…"
2021-12-04 11:51:50,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:51:48,"RT @WayVTH_ings: [211203] #WayV update on @NCTsmtown’s weibo

WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗…"
2021-12-04 11:51:48,"RT @NCTsmtown: NCT DREAM 'Dreaming'
Track Video Image Teaser #RENJUN

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#N…"
2021-12-04 11:51:45,"RT @NCTsmtown: NCT DREAM 'Dreaming'
Track Video Image Teaser #MARK

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#NCT…"
2021-12-04 11:51:43,"RT @WayVTH_ings: [211203] #WayV update on @NCTsmtown’s Facebook

WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.1…"
2021-12-04 11:51:42,"RT @NCTsmtown: NCT DREAM 'Dreaming'
Track Video Image Teaser

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#NCT #Univ…"
2021-12-04 11:51:39,"RT @NCTsmtown: NCT The 3rd Album ‘Universe’
Album Details (International Ver.)

➫ https://t.co/HIm870xwZG

#NCT #Universe 
#NCT_Universe
#N…"
2021-12-04 11:51:38,"RT @WayVTH_ings: [211203] #WayV update on @NCTsmtown’s Instagram story 

WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2…"
2021-12-04 11:51:37,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:51:34,"RT @nctyzenbase: [WayV NEWS] 211204 #WayV 威神V 'Miracle' Track Video 💚💘

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#Miracle #NCT #Unive…"
2021-12-04 11:51:34,"RT @WayVTH_ings: [211203] #WayV update on @NCTsmtown’s Instagram

WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.…"
2021-12-04 11:51:33,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:51:33,"RT @NCTsmtown: NCT DREAM 엔시티 드림 'Dreaming' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#NCT #Universe h…"
2021-12-04 11:51:29,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser 

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https…"
2021-12-04 11:51:28,"RT @Lunivers214: Tw/Cw ⚠️Blood⚠️
#HENDERY 🦄🖤
#WayV #Miracle 
#NCT #Universe https://t.co/sGIMzDdlst"
2021-12-04 11:51:28,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #YANGYANG

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Unive…"
2021-12-04 11:51:28,"RT @WayVTH_ings: [211203] #WayV update on @NCTsmtown’s YouTube

WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14…"
2021-12-04 11:51:24,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #HENDERY

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Univer…"
2021-12-04 11:51:22,"RT @WayVTH_ings: [211203] #WayV update on @NCTsmtown’s V LIVE

WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14…"
2021-12-04 11:51:20,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #XIAOJUN

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Univer…"
2021-12-04 11:51:17,"RT @WayVTH_ings: [211203] #WayV Instagram story update 

WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NC…"
2021-12-04 11:51:16,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #TEN

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe h…"
2021-12-04 11:51:13,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #KUN

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe h…"
2021-12-04 11:51:12,"RT @WayVTH_ings: [211203] #WayV Instagram update 

WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCT #Uni…"
2021-12-04 11:51:10,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:51:09,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser 

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https…"
2021-12-04 11:51:05,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:50:59,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:50:59,"RT @EVERY_HENDERY: 🎊Congrats 1M for Miracle 🎉

#1MforMiracle 

#WayV_Miracle #NCT #Universe #Miracle #WayV #威神V 
#HENDERY #黄冠亨 #헨드리 https:/…"
2021-12-04 11:50:55,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:50:51,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:50:49,"RT @NCTsmtown: NCT DREAM 엔시티 드림 'Dreaming' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#NCT #Universe h…"
2021-12-04 11:50:48,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:50:39,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser 

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https…"
2021-12-04 11:50:35,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #KUN

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe h…"
2021-12-04 11:50:32,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #TEN

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe h…"
2021-12-04 11:50:29,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #XIAOJUN

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Univer…"
2021-12-04 11:50:28,MARTIN LIVE ON AIR #RADIO 🎶🎵 20SIX Hundred 🇨🇦  Quest (Live)  📡  🌎🌍🌏 EP 📀 Live In The Projection Room  🐦… https://t.co/N7ZCKLGJyQ
2021-12-04 11:50:26,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #HENDERY

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Univer…"
2021-12-04 11:50:25,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:50:25,"RT @NCTsmtown: NCT 2021 YearDream :
Stage 4 - Resonance

〖 NCT The 3rd Album ‘Universe’
 ➫ 2021.12.14 〗

#NCT #Universe 
#NCT_Universe
#NCT…"
2021-12-04 11:50:24,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:50:24,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:50:24,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:50:22,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #YANGYANG

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Unive…"
2021-12-04 11:50:15,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser 

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https…"
2021-12-04 11:50:10,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:50:03,"RT @NCTsmtown: NCT DREAM 'Dreaming'
Track Video Image Teaser

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#NCT #Univ…"
2021-12-04 11:50:00,#NowPlaying 🎶🎵 On 🐦@RDTVF :  🎶 Martin #LiveOnAir 🎶🎵 20SIX Hundred 🇨🇦 - Quest (Live) - Live In The Projection Room 🎶… https://t.co/Ia2Dcbb1o5
2021-12-04 11:50:00,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:49:57,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:49:55,"RT @NCTsmtown: NCT DREAM 엔시티 드림 'Dreaming' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#NCT #Universe h…"
2021-12-04 11:49:40,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:49:38,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:49:35,"RT @NCTsmtown: NCT DREAM 엔시티 드림 'Dreaming' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#NCTDREAM #Dreaming
#NCT #Universe h…"
2021-12-04 11:49:31,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:49:27,MARTIN LIVE ON AIR #RADIO 🎶🎵 Scarless Arms 🇩🇪  a whole life in a minute  📡  🌎🌍🌏 EP 📀 loneliness is the mother of th… https://t.co/PDbGbJWl84
2021-12-04 11:49:21,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:49:16,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #TEN

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe h…"
2021-12-04 11:49:16,"RT @NCTsmtown: WayV 威神V 'Miracle' Track Video

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Universe https://t.co/nM…"
2021-12-04 11:48:39,"Nothing happens until something moves.

Albert Einstein

#alberteinstein #time #universe #ywb #clouds https://t.co/azB8KM2fR1"
2021-12-04 11:48:33,"RT @NCTsmtown: WayV 'Miracle'
Track Video Image Teaser #HENDERY

〖 NCT The 3rd Album ‘Universe’
➫ 2021.12.14 〗

#WayV #Miracle
#NCT #Univer…"
2021-12-04 11:48:31,"RT @NCTsmtown: NCT The 3rd Album ‘Universe’
Album Details (JEWEL CASE Ver.)

#NCT #Universe 
#NCT_Universe
#NCT127 #NCTDREAM #WayV https://…"
